ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
176;0.7000000000000001;0.4;0.4000000000000001;[0.29999999999999993, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001]
177;0.7000000000000001;0.5;0.4000000000000001;[0.29999999999999993, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
178;0.6000000000000001;0.3;0.3;[0.29999999999999993, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.3, 0.3, 0.3]
179;0.6000000000000001;0.4;0.35;[0.3999999999999999, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.35, 0.35]
180;0.6000000000000001;0.5;0.35;[0.3999999999999999, 0.7999999999999999, 0.7999999999999999, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.35, 0.35]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
181;0.3;0.9;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
182;0.4;0.9;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
183;0.5;0.9;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
184;0.3;0.8;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
185;0.4;0.8;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
186;0.5;0.8;0.75;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999, 0.75, 0.75, 0.75]
187;0.3;0.7000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
188;0.4;0.7000000000000001;0.75;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.75, 0.75, 0.75]
189;0.5;0.7000000000000001;0.75;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.75, 0.75, 0.75, 0.75, 0.75]
190;0.3;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
191;0.4;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
192;0.5;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
193;0.3;0.9;0.6;[0.6, 0.6, 0.6]
194;0.4;0.9;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
195;0.5;0.9;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
196;0.3;0.8;0.6;[0.6, 0.6, 0.6]
197;0.4;0.8;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
198;0.5;0.8;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
199;0.3;0.7000000000000001;0.6;[0.6, 0.6, 0.6]
200;0.4;0.7000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
201;0.5;0.7000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
202;0.3;0.6000000000000001;0.6;[0.6, 0.6, 0.6]
203;0.4;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
204;0.5;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
205;0.3;0.9;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
206;0.4;0.9;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
207;0.5;0.9;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
208;0.3;0.8;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
209;0.4;0.8;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
210;0.5;0.8;0.75;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999, 0.75, 0.75, 0.75]
211;0.3;0.7000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
212;0.4;0.7000000000000001;0.75;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.75, 0.75, 0.75]
213;0.5;0.7000000000000001;0.75;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.75, 0.75, 0.75, 0.75, 0.75]
214;0.3;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
215;0.4;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
216;0.5;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
217;0.3;0.9;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
218;0.4;0.9;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
219;0.5;0.9;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
220;0.3;0.8;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
221;0.4;0.8;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
222;0.5;0.8;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
223;0.3;0.7000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
224;0.4;0.7000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
225;0.5;0.7000000000000001;0.75;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.75, 0.75]
226;0.3;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
227;0.4;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
228;0.5;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
229;0.3;0.9;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
230;0.4;0.9;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
231;0.5;0.9;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
232;0.3;0.8;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
233;0.4;0.8;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
234;0.5;0.8;0.75;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999, 0.75, 0.75, 0.75]
235;0.3;0.7000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
236;0.4;0.7000000000000001;0.75;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.75, 0.75, 0.75]
237;0.5;0.7000000000000001;0.75;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.75, 0.75, 0.75]
238;0.3;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
239;0.4;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
240;0.5;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
241;0.3;0.9;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
242;0.4;0.9;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
243;0.5;0.9;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
244;0.3;0.8;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
245;0.4;0.8;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
246;0.5;0.8;0.75;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999, 0.75, 0.75, 0.75]
247;0.3;0.7000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
248;0.4;0.7000000000000001;0.75;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.75, 0.75, 0.75]
249;0.5;0.7000000000000001;0.75;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.75, 0.75, 0.75, 0.75, 0.75]
250;0.3;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
251;0.4;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
252;0.5;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
253;0.3;0.9;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
254;0.4;0.9;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
255;0.5;0.9;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
256;0.3;0.8;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
257;0.4;0.8;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
258;0.5;0.8;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
259;0.3;0.7000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
260;0.4;0.7000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
261;0.5;0.7000000000000001;0.75;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.75, 0.75, 0.75]
262;0.3;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
263;0.4;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
264;0.5;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
265;0.3;0.9;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
266;0.4;0.9;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
267;0.5;0.9;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
268;0.3;0.8;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
269;0.4;0.8;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
270;0.5;0.8;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
271;0.3;0.7000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
272;0.4;0.7000000000000001;0.75;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.75, 0.75, 0.75]
273;0.5;0.7000000000000001;0.75;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.75, 0.75]
274;0.3;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
275;0.4;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
276;0.5;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
277;0.3;0.9;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
278;0.4;0.9;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
279;0.5;0.9;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
280;0.3;0.8;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
281;0.4;0.8;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
282;0.5;0.8;0.75;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999, 0.75, 0.75, 0.75]
283;0.3;0.7000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
284;0.4;0.7000000000000001;0.75;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.75, 0.75, 0.75]
285;0.5;0.7000000000000001;0.75;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.75, 0.75, 0.75, 0.75, 0.75]
286;0.3;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
287;0.4;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
288;0.5;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
289;0.3;0.9;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
290;0.4;0.9;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
291;0.5;0.9;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
292;0.3;0.8;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
293;0.4;0.8;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
294;0.5;0.8;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
295;0.3;0.7000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
296;0.4;0.7000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
297;0.5;0.7000000000000001;0.75;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.75, 0.75, 0.75]
298;0.3;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
299;0.4;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
300;0.5;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
301;0.3;0.9;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
302;0.4;0.9;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
303;0.5;0.9;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
304;0.3;0.8;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
305;0.4;0.8;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
306;0.5;0.8;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
307;0.3;0.7000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
308;0.4;0.7000000000000001;0.75;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.75, 0.75, 0.75]
309;0.5;0.7000000000000001;0.75;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.75, 0.75, 0.75]
310;0.3;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
311;0.4;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
312;0.5;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
313;0.3;0.9;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
314;0.4;0.9;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
315;0.5;0.9;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
316;0.3;0.8;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
317;0.4;0.8;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
318;0.5;0.8;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
319;0.3;0.7000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
320;0.4;0.7000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
321;0.5;0.7000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
322;0.3;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
323;0.4;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
324;0.5;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
325;0.3;0.9;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
326;0.4;0.9;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
327;0.5;0.9;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
328;0.3;0.8;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
329;0.4;0.8;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
330;0.5;0.8;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
331;0.3;0.7000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
332;0.4;0.7000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
333;0.5;0.7000000000000001;0.75;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.75, 0.75, 0.75]
334;0.3;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
335;0.4;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
336;0.5;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
337;0.3;0.9;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
338;0.4;0.9;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
339;0.5;0.9;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
340;0.3;0.8;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
341;0.4;0.8;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
342;0.5;0.8;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
343;0.3;0.7000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
344;0.4;0.7000000000000001;0.75;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.75, 0.75, 0.75]
345;0.5;0.7000000000000001;0.75;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.75, 0.75]
346;0.3;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
347;0.4;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
348;0.5;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
349;0.3;0.9;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
350;0.4;0.9;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
351;0.5;0.9;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
352;0.3;0.8;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
353;0.4;0.8;0.7999999999999999;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999]
354;0.5;0.8;0.75;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.7999999999999999, 0.7999999999999999, 0.75, 0.75, 0.75]
355;0.3;0.7000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6]
356;0.4;0.7000000000000001;0.75;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.75, 0.75, 0.75]
357;0.5;0.7000000000000001;0.75;[0.6, 0.6, 0.6, 0.6, 0.7999999999999999, 0.75, 0.75, 0.75]
358;0.3;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
359;0.4;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
360;0.5;0.6000000000000001;0.6;[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
