ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
166;0.6000000000000001;0.3;0.6;[0.29999999999999993, 0.8500000000000001, 0.6, 0.6]
167;0.6000000000000001;0.4;0.4000000000000001;[0.3999999999999999, 0.8500000000000001, 0.6, 0.6, 0.4000000000000001, 0.4000000000000001]
168;0.6000000000000001;0.5;0.4000000000000001;[0.3999999999999999, 0.8500000000000001, 0.6, 0.6, 0.4000000000000001, 0.4000000000000001]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
169;0.9;0.3;0.4000000000000001;[1.0, 0.8500000000000001, 0.8500000000000001, 0.4000000000000001, 0.4000000000000001]
170;0.9;0.4;0.4000000000000001;[0.09999999999999998, 0.8500000000000001, 0.8500000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001]
171;0.9;0.5;0.35;[0.09999999999999998, 0.8500000000000001, 0.8500000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.35, 0.35, 0.35]
172;0.8;0.3;0.4000000000000001;[0.09999999999999998, 0.8500000000000001, 0.8500000000000001, 0.4000000000000001, 0.4000000000000001]
173;0.8;0.4;0.3;[0.19999999999999996, 0.8500000000000001, 0.8500000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.3, 0.3, 0.3]
174;0.8;0.5;0.35;[0.19999999999999996, 0.8500000000000001, 0.8500000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.35, 0.35]
175;0.7000000000000001;0.3;0.35;[0.19999999999999996, 0.8500000000000001, 0.8500000000000001, 0.4000000000000001, 0.35, 0.35, 0.35]
176;0.7000000000000001;0.4;0.3;[0.29999999999999993, 0.8500000000000001, 0.8500000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.3, 0.3]
177;0.7000000000000001;0.5;0.35;[0.29999999999999993, 0.8500000000000001, 0.8500000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.4000000000000001, 0.35, 0.35]
178;0.6000000000000001;0.3;0.6499999999999999;[0.29999999999999993, 0.8500000000000001, 0.8500000000000001, 0.9, 0.6499999999999999, 0.6499999999999999]
179;0.6000000000000001;0.4;0.6499999999999999;[0.3999999999999999, 0.8500000000000001, 0.8500000000000001, 0.9, 0.6499999999999999, 0.6499999999999999]
180;0.6000000000000001;0.5;0.9;[0.3999999999999999, 0.8500000000000001, 0.8500000000000001, 0.9, 0.9]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
181;0.3;0.9;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
182;0.4;0.9;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
183;0.5;0.9;0.75;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.75]
184;0.3;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
185;0.4;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
186;0.5;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.6499999999999999, 0.6499999999999999]
187;0.3;0.7000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
188;0.4;0.7000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
189;0.5;0.7000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
190;0.3;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6]
191;0.4;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6]
192;0.5;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
193;0.3;0.9;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
194;0.4;0.9;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
195;0.5;0.9;0.75;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.75]
196;0.3;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
197;0.4;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
198;0.5;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.6499999999999999, 0.6499999999999999]
199;0.3;0.7000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
200;0.4;0.7000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
201;0.5;0.7000000000000001;0.7;[0.6499999999999999, 0.6, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7]
202;0.3;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6]
203;0.4;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6]
204;0.5;0.6000000000000001;0.7;[0.6499999999999999, 0.6, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
205;0.3;0.9;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
206;0.4;0.9;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
207;0.5;0.9;0.75;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.75]
208;0.3;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
209;0.4;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
210;0.5;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.6499999999999999, 0.6499999999999999]
211;0.3;0.7000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
212;0.4;0.7000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
213;0.5;0.7000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
214;0.3;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6]
215;0.4;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6]
216;0.5;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
217;0.3;0.9;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
218;0.4;0.9;0.75;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.75]
219;0.5;0.9;0.8;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.8500000000000001, 0.8500000000000001, 0.8, 0.8, 0.8]
220;0.3;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
221;0.4;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
222;0.5;0.8;0.9;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.9, 0.9, 0.9, 0.9]
223;0.3;0.7000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
224;0.4;0.7000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
225;0.5;0.7000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
226;0.3;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6]
227;0.4;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
228;0.5;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
229;0.3;0.9;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
230;0.4;0.9;0.75;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.75]
231;0.5;0.9;0.8;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.8500000000000001, 0.8500000000000001, 0.8, 0.8, 0.8]
232;0.3;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
233;0.4;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
234;0.5;0.8;0.9;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.9, 0.9, 0.9, 0.9]
235;0.3;0.7000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
236;0.4;0.7000000000000001;0.7;[0.6499999999999999, 0.6, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7]
237;0.5;0.7000000000000001;0.7;[0.6499999999999999, 0.6, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]
238;0.3;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6]
239;0.4;0.6000000000000001;0.7;[0.6499999999999999, 0.6, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7]
240;0.5;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.7, 0.7, 0.6, 0.6, 0.6, 0.6]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
241;0.3;0.9;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
242;0.4;0.9;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
243;0.5;0.9;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
244;0.3;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
245;0.4;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
246;0.5;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
247;0.3;0.7000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
248;0.4;0.7000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
249;0.5;0.7000000000000001;0.7;[0.6499999999999999, 0.6, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7]
250;0.3;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6]
251;0.4;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6]
252;0.5;0.6000000000000001;0.7;[0.6499999999999999, 0.6, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
253;0.3;0.9;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
254;0.4;0.9;0.75;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.75]
255;0.5;0.9;0.8;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.8500000000000001, 0.8500000000000001, 0.8, 0.8, 0.8]
256;0.3;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
257;0.4;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
258;0.5;0.8;0.9;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.9, 0.9, 0.9, 0.9]
259;0.3;0.7000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
260;0.4;0.7000000000000001;0.7;[0.6499999999999999, 0.6, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7]
261;0.5;0.7000000000000001;0.7;[0.6499999999999999, 0.6, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]
262;0.3;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6]
263;0.4;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
264;0.5;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
265;0.3;0.9;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
266;0.4;0.9;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
267;0.5;0.9;0.75;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.75]
268;0.3;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
269;0.4;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
270;0.5;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.6499999999999999, 0.6499999999999999]
271;0.3;0.7000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
272;0.4;0.7000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
273;0.5;0.7000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
274;0.3;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6]
275;0.4;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6]
276;0.5;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
277;0.3;0.9;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
278;0.4;0.9;0.75;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.75]
279;0.5;0.9;0.8;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.8500000000000001, 0.8500000000000001, 0.8, 0.8, 0.8]
280;0.3;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
281;0.4;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
282;0.5;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
283;0.3;0.7000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
284;0.4;0.7000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
285;0.5;0.7000000000000001;0.7;[0.6499999999999999, 0.6, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7]
286;0.3;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6]
287;0.4;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6]
288;0.5;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
289;0.3;0.9;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
290;0.4;0.9;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
291;0.5;0.9;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
292;0.3;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
293;0.4;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
294;0.5;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
295;0.3;0.7000000000000001;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
296;0.4;0.7000000000000001;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
297;0.5;0.7000000000000001;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
298;0.3;0.6000000000000001;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
299;0.4;0.6000000000000001;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
300;0.5;0.6000000000000001;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
301;0.3;0.9;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
302;0.4;0.9;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
303;0.5;0.9;0.75;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.75]
304;0.3;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
305;0.4;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
306;0.5;0.8;0.75;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.75]
307;0.3;0.7000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
308;0.4;0.7000000000000001;0.7;[0.6499999999999999, 0.6, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7]
309;0.5;0.7000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.7, 0.7, 0.6, 0.6, 0.6, 0.6]
310;0.3;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6]
311;0.4;0.6000000000000001;0.7;[0.6499999999999999, 0.6, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7]
312;0.5;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.7, 0.7, 0.6, 0.6, 0.6, 0.6]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
313;0.3;0.9;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
314;0.4;0.9;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
315;0.5;0.9;0.75;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.75]
316;0.3;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
317;0.4;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
318;0.5;0.8;0.75;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.75]
319;0.3;0.7000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
320;0.4;0.7000000000000001;0.7;[0.6499999999999999, 0.6, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7]
321;0.5;0.7000000000000001;0.7;[0.6499999999999999, 0.6, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]
322;0.3;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6]
323;0.4;0.6000000000000001;0.7;[0.6499999999999999, 0.6, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7]
324;0.5;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.7, 0.7, 0.6, 0.6, 0.6, 0.6]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
325;0.3;0.9;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
326;0.4;0.9;0.75;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.75]
327;0.5;0.9;0.8;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.8500000000000001, 0.8500000000000001, 0.8, 0.8, 0.8]
328;0.3;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
329;0.4;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
330;0.5;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
331;0.3;0.7000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6]
332;0.4;0.7000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6]
333;0.5;0.7000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6]
334;0.3;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6]
335;0.4;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6]
336;0.5;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
337;0.3;0.9;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
338;0.4;0.9;0.75;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.75]
339;0.5;0.9;0.75;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.75]
340;0.3;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
341;0.4;0.8;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
342;0.5;0.8;0.75;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.75]
343;0.3;0.7000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
344;0.4;0.7000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
345;0.5;0.7000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
346;0.3;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6]
347;0.4;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
348;0.5;0.6000000000000001;0.6;[0.6499999999999999, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
ID;ToMAgent;NegotiatorAgent;FinalGuess;GuessedValues 
349;0.3;0.9;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
350;0.4;0.9;0.6499999999999999;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999]
351;0.5;0.9;0.75;[0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.75, 0.75, 0.75]
